,index,URL,Date,Tweet,ID,Username,Replies,Reetweets,Likes,Quotes,conversationId,Language,Links,Media,Retweeted Tweet,Bookmarks
2287,15950,https://twitter.com/87_nervi/status/1656517371459411970,2023-05-11 04:31:32+00:00,@bankbsi_id Bsi mobile kemarin sempat bisa dibuka eh hari ini kembali eror😭😭,1656517371459411970,87_nervi,1,0,0,0,1655807602104872960,in,,,,0
2288,16174,https://twitter.com/poetra_laska/status/1656509114015703041,2023-05-11 03:58:43+00:00,@bankbsi_id Di kira semua orang deket sama ATM kali yaakk.. saya pribadi lebih mengandalkan mBanking nya.. pada pindah banyak ke bank lain kalo ngerugiin nasabah gini..  yg di Aceh auto pindah ke bank Aceh pasti.. parah!!,1656509114015703041,poetra_laska,1,0,0,0,1655807602104872960,in,,,,0
2289,10300,https://twitter.com/bimabimantara3/status/1657230047240134659,2023-05-13 03:43:27+00:00,"@RochmatPurwanto @bankbsi_id @bank_indonesia Ini kayanya kamu kena scam, tapi nyalahin bank nya, karena jelas jawabanya itu adalah transaksi normal kan",1657230047240134659,bimabimantara3,3,5,85,0,1657217322447425538,in,,,,1
2290,16325,https://twitter.com/apeeju/status/1656503204547530753,2023-05-11 03:35:14+00:00,@RandySetyawan27 @bankbsi_id iyaa tp butuh nya via mobile banking ka 😿,1656503204547530753,apeeju,0,0,0,0,1655807602104872960,in,,,,0
2291,21583,https://twitter.com/tries69438374/status/1656159265927892993,2023-05-10 04:48:33+00:00,@bankbsi_id BSI mobile nya gimana ya kok ngak bisa transaksi,1656159265927892993,tries69438374,1,0,0,0,1656159265927892993,in,,,,0
2292,21300,https://twitter.com/riza_harwati/status/1656178266380857346,2023-05-10 06:04:03+00:00,@bankbsi_id Kalo mau minta tambahan waktu bisa? 😒 kapan ini bisa normal lagi BSI udah 3 hari ini.. https://t.co/oTLalV6RWK,1656178266380857346,riza_harwati,2,0,0,0,1655807602104872960,in,,https://pbs.twimg.com/media/FvvtWoEaYAE_U9E?format=jpg&name=orig,,0
2293,3391,https://twitter.com/ojkindonesia/status/1658049633137070086,2023-05-15 10:00:12+00:00,"Terkait dengan gangguan layanan yang terjadi pada PT Bank Syariah Indonesia Tbk (BSI), OJK meminta BSI untuk mempercepat penyelesaian audit forensik, mengedepankan upaya stabilisasi &amp; peningkatan layanan kepada nasabah, &amp; mengoptimalkan pemberian tanggapan atas pengaduan nasabah. https://t.co/iUzCHVUvVX",1658049633137070086,ojkindonesia,2,0,3,3,1658049612601774081,in,,https://pbs.twimg.com/media/FwKTWoTagAYnBo8?format=jpg&name=orig,,0
2294,6077,https://twitter.com/D_kustiawan0/status/1657546221505110016,2023-05-14 00:39:49+00:00,"@bankbsi_id Selamat pagi, ini uang dari shopee partner kan otomatis ke transfer ke bsi, tapi ini uang saya belum masuk. nunggunya sampai kapan ini 😭, saya tanyakan pada pihak shopee katanya dari BSI yang mengalami gangguan https://t.co/SRwjgBV7eC",1657546221505110016,D_kustiawan0,2,0,0,0,1655777758180708355,in,,https://pbs.twimg.com/media/FwDJf_PaYAA_S7M?format=jpg&name=orig,,0
2295,24093,https://twitter.com/alwafymamuli/status/1655878250256801795,2023-05-09 10:11:54+00:00,"@jevonisme @luluudisinii @bankbsi_id anda kehabisan waktu, saya kehabisan kesabaran

That Doesn't Seem Fair https://t.co/peQinGB4sB",1655878250256801795,alwafymamuli,2,0,1,0,1655528149562855426,in,,https://pbs.twimg.com/media/FvrcfjLaIAABm1y?format=jpg&name=orig,,0
2296,3367,https://twitter.com/YolandaTambuna6/status/1658057471716659201,2023-05-15 10:31:21+00:00,"Min saya transfer hari jumat ke rekening BRI , tapi belum masuk juga. Itu harus nunggu berapa lama lagi ya min? @bankbsi_id",1658057471716659201,YolandaTambuna6,8,0,0,1,1658057471716659201,in,,,,0
2297,8379,https://twitter.com/pahiemisme/status/1657341792315146240,2023-05-13 11:07:29+00:00,@bankbsi_id Iya dong dijaga ..... tapi 😤,1657341792315146240,pahiemisme,3,0,0,1,1657341511846203393,in,,,,0
2298,1211,https://twitter.com/mroesman/status/1658460165069508609,2023-05-16 13:11:30+00:00,"@PartaiSocmed @bankbsi_id Baca trit ini sih ktny datanya Null 

https://t.co/82r28hxlVu",1658460165069508609,mroesman,2,1,3,0,1658308634147799045,in,https://threadreaderapp.com/thread/1658330792001703937.html,,,0
2299,119,https://twitter.com/iwancRjunior/status/1658836356741644288,2023-05-17 14:06:21+00:00,@bankbsi_id Apakah pogram nya sudah siap atau akan di mulai lagi.,1658836356741644288,iwancRjunior,0,0,0,0,1658634424966344704,in,,,,0
2300,7457,https://twitter.com/dianwndari/status/1657389675559153664,2023-05-13 14:17:46+00:00,"@bankbsi_id hey, bermasalah lagi nih? ya ampuuuuunnnn! udah lah kantor cabang ga bisa di telp, staffnya  ga solutif, tambah lagi aplikasi bermasalah mulu ga selesai-selesai. bye bsi, bubar aja mending!",1657389675559153664,dianwndari,1,0,0,0,1657346196548239360,in,,,,0
2301,21912,https://twitter.com/pninokio/status/1656123959501533189,2023-05-10 02:28:15+00:00,"@icalsangkidal @triaskartika_ @bankbsi_id iyaa kak kadang bisa diakses kadang juga enggak, masih pemulihan bertahap kayaknya sih. kalo urgent ke kc aja coba kak",1656123959501533189,pninokio,1,0,0,0,1655543201758064642,in,,,,0
2302,3432,https://twitter.com/dinipuddy_/status/1658037952201785346,2023-05-15 09:13:47+00:00,@takopedia @bankbsi_id Aku juga kak udah kepotong saldo di BRI untuk tf ke BSi tapi di BSi nya gada masuk 😭,1658037952201785346,dinipuddy_,2,0,0,1,1657926010288091137,in,,,,0
2303,22914,https://twitter.com/imanmen99/status/1655936489157705729,2023-05-09 14:03:19+00:00,"@indah_line @bankbsi_id Semoga besok udah bisa sih, uang dompet tinggal 10k.. huftt",1655936489157705729,imanmen99,0,0,0,0,1655922611581505541,in,,,,0
2304,3031,https://twitter.com/KoerniaTjahya/status/1658279109175410689,2023-05-16 01:12:03+00:00,apakah akan terjadi bank runs di BSI kedepannya 🤔,1658279109175410689,KoerniaTjahya,0,0,0,0,1658279109175410689,in,,,,0
2305,14,https://twitter.com/elzamil/status/1658957844987920384,2023-05-17 22:09:06+00:00,"@raar_1057 @PartaiSocmed @bankbsi_id Wajar sih, karena kan belum diproses, jadi apa yang masih berjalan belum dihentikan.

Teror terus aja ngab.",1658957844987920384,elzamil,0,0,0,0,1657282612115955712,in,,,,0
2306,3825,https://twitter.com/azilaster/status/1657965773871251456,2023-05-15 04:26:58+00:00,Apaansi topup shopeepay aja udah 3x gini mulu😑 @bankbsi_id https://t.co/w4jPCsRDUv,1657965773871251456,azilaster,7,0,0,1,1657965773871251456,in,,https://pbs.twimg.com/media/FwJHFGuaYAAjZqY?format=jpg&name=orig,,0
2307,18668,https://twitter.com/wonse17/status/1656300112514273281,2023-05-10 14:08:14+00:00,"@ahgaharu @bankbsi_id Eh busetttt dah
Yaampun semoga cepet bener deh itu banknya",1656300112514273281,wonse17,0,0,0,0,1656297612616822784,in,,,,0
2308,19259,https://twitter.com/mafajarwangi/status/1656276118180364289,2023-05-10 12:32:53+00:00,"@bankbsi_id ga ada update lagi ini @bankbsi_id ? sudah normal kembali atau belum ini atm bsi??? bsinet masih belum bisa diakses sampai saat ini, mau sampai kapan? seminggu?? sebulan ???",1656276118180364289,mafajarwangi,0,0,1,0,1655807602104872960,in,,,,0
2309,1416,https://twitter.com/ssenfineco/status/1658427630490890240,2023-05-16 11:02:13+00:00,"@its_JJna @nmonarizqa Ga bisa di pake ikut PMM, nih kalau ga beres BSI nya ya paling pindah BRI, males banget bikin akun bank lagi 😔",1658427630490890240,ssenfineco,4,0,0,2,1658265000136568832,in,,,,0
2310,8777,https://twitter.com/shixunsi/status/1657312139370176513,2023-05-13 09:09:40+00:00,@vvxssi @RochmatPurwanto @bankbsi_id aman kak,1657312139370176513,shixunsi,0,0,0,0,1657217015122362368,in,,,,0
2311,11877,https://twitter.com/IJL_Paola/status/1656937517705498624,2023-05-12 08:21:03+00:00,"Really, Bapak Dirut? https://t.co/0yAdhpQFCF

Kebohongan publik ? Rekening2 prsh masih tdk bisa diakses sampai saya menulis Tweet ini. Yg digembargemborkan adalah Mobile banking atau ATM sdh baik. Bagaimana dg rekening2 nasabah prsh? @bankbsi_id",1656937517705498624,IJL_Paola,0,0,0,1,1656937517705498624,in,https://finance.detik.com/moneter/d-6715769/dirut-bsi-alhamdulillah-layanan-kembali-normal/amp,,,0
2312,12474,https://twitter.com/inilahdotcom/status/1656879887452631041,2023-05-12 04:32:03+00:00,"Pakar digital perbankan, Solichul Huda menyarankan Bank Syariah Indonesia (BSI) melakukan pembaruan media penyimpanan data. Menghindari lumpuhnya layanan BSI seperti yang terjadi di awal pekan ini. Bikin panik dan rugi nasabah. “Analisis saya, gangguan… https://t.co/FRw5W9fnur",1656879887452631041,inilahdotcom,0,0,1,0,1656879887452631041,in,http://dlvr.it/SnvznG,,,0
2313,11323,https://twitter.com/Nakarnia/status/1657006338218795008,2023-05-12 12:54:31+00:00,"Bismillahirrahmanirrahim. لآإِلَهَ إِلاَّ الله. Laa hawla wa laa quwwata illa billaah. HasbunAllah wani'mal wakil.

BSI Down, Mengapa Malah Ngotot Revisi Qanun LKS, Padahal Bank Syariah Lain Baik-baik Saja https://t.co/n3dDhadIbe",1657006338218795008,Nakarnia,0,0,0,0,1657006338218795008,in,https://www.msn.com/id-id/berita/other/bsi-down-mengapa-malah-ngotot-revisi-qanun-lks-padahal-bank-syariah-lain-baik-baik-saja/ar-AA1b60LF?ocid=msedgntp&cvid=9f2fc2cd602243bfb686d70eaf512b7b&ei=25,,,0
2314,15102,https://twitter.com/Hariskelana1/status/1656555485804511233,2023-05-11 07:02:59+00:00,@YunartiYuna @erickthohir @bankbsi_id Tarik tunai di atm @bankmandiri https://t.co/YLfKHSG11a,1656555485804511233,Hariskelana1,8,0,1,2,1656550976252440576,in,,,,0
2315,10111,https://twitter.com/traininv/status/1657239489616707584,2023-05-13 04:20:59+00:00,"@Hiipipi @bankbsi_id aku udh bisa kaak, tf pake online method sama cek saldo udah aman",1657239489616707584,traininv,0,0,0,0,1655807602104872960,in,,,,0
2316,14383,https://twitter.com/trapstee/status/1656598052302651393,2023-05-11 09:52:08+00:00,"daripada komen bae ama bsi yg kaga kunjung selesai gegara ransomware mending gw lanjut latian

@bankbsi_id lama nihhh https://t.co/k3t59lNX8y",1656598052302651393,trapstee,2,0,1,0,1656598052302651393,in,,https://pbs.twimg.com/media/Fv1rJXvaMAAtusQ?format=jpg&name=orig,,0
2317,16484,https://twitter.com/Viainaja/status/1656496523818209286,2023-05-11 03:08:42+00:00,"Udah hari ke 4 belom juga pulih mbanking @bankbsi_id 
Minimal kasih waktu buat mindahin saldo lah min",1656496523818209286,Viainaja,1,0,0,0,1655780361316749313,in,,,,0
2318,17786,https://twitter.com/m1ntuna/status/1656430287923077127,2023-05-10 22:45:30+00:00,@bankbsi_id Bohong anjir barusan nyoba kemana-mana pada out of service,1656430287923077127,m1ntuna,1,0,0,0,1655807602104872960,in,,,,0
2319,5346,https://twitter.com/qsanaq/status/1657605703698362369,2023-05-14 04:36:11+00:00,@aatulee @bankbsi_id @flipid4 Kehalt istilahnya,1657605703698362369,qsanaq,2,0,0,0,1657595303569268736,in,,,,0
2320,10989,https://twitter.com/david_gliath/status/1657193521911312385,2023-05-13 01:18:19+00:00,"Hallo @bankbsi_id 
Ada 15 juta nasabah di bank BSI kalau Dana nasabah hilang apa kalian benar2 bertanggungjawab akan menggantinya ?",1657193521911312385,david_gliath,0,0,0,0,1657193521911312385,in,,,,0
2321,17867,https://twitter.com/Rayya8989/status/1656418456856834048,2023-05-10 21:58:29+00:00,"@bankbsi_id M-bankingnya blm normal 100% ya min? Uda login, tp ga bisa transaksi..🥲🥲, menu e-emas pun ga bisa dilihat sama sekali.. 🥲🥲",1656418456856834048,Rayya8989,1,0,0,0,1655807602104872960,in,,,,0
2322,21458,https://twitter.com/hellodii6/status/1656169884655685633,2023-05-10 05:30:45+00:00,@bequitedoncry @bankbsi_id Iyaaa duit d atm semua hahahha,1656169884655685633,hellodii6,0,0,0,0,1656166423176286209,in,,,,0
2323,22078,https://twitter.com/nikensaptono/status/1656108899211309056,2023-05-10 01:28:25+00:00,Apalagi ini @bankbsi_id 😭😭😭 https://t.co/RxLTz9LTti,1656108899211309056,nikensaptono,1,0,0,0,1656108899211309056,in,,https://pbs.twimg.com/media/FvuuQw7akAA2W5z?format=jpg&name=orig,,0
2324,9113,https://twitter.com/rt04rw08/status/1657288826610679809,2023-05-13 07:37:01+00:00,@frans_wiguna @RochmatPurwanto @bankbsi_id ARB kah sahamnya @frans_wiguna ?,1657288826610679809,rt04rw08,3,0,0,0,1657217015122362368,in,,,,0
2325,1193,https://twitter.com/demaulan_/status/1658465245009166336,2023-05-16 13:31:41+00:00,"@bankbsi_id Klau aku g  berpindah kok min, 
Ak cuma berharap penanganan tiap trouble itu cpat, g cuma server down gni . Minimal klu ada mesin ATM rusak tu jgn tnggu lama, jgn la smpek 4hari lebih. Kalian ambil smua nasabah dari All bank, tp g snggp melayani semua nasabahnya,Jdnya maksa kn?",1658465245009166336,demaulan_,3,0,0,0,1656869834557378560,in,,,,0
2326,13670,https://twitter.com/meiraganetha/status/1656654907716550658,2023-05-11 13:38:03+00:00,"@bankbsi_id Saya masih blum bisa, mau transfer ke bank lain atau top up juga blum bisa minn... Gimana ini min https://t.co/X9FkFkIUjD",1656654907716550658,meiraganetha,2,0,0,1,1656632873045327873,in,,https://pbs.twimg.com/media/Fv2e299agAEtadG?format=jpg&name=orig,,0
2327,9699,https://twitter.com/ulayy25/status/1657259377458544640,2023-05-13 05:40:00+00:00,@RochmatPurwanto @bankbsi_id Nama nya aja bank syariah ya.,1657259377458544640,ulayy25,0,0,0,0,1657217015122362368,in,,,,0
2328,3458,https://twitter.com/lufbitxh/status/1658031893869371395,2023-05-15 08:49:42+00:00,@gyuwookraise ya ampunn.. aku kemaren beneran tiba2 bisa  tf ke bank lain selain bsi sama top up gopay,1658031893869371395,lufbitxh,0,0,0,0,1658024746007793664,in,,,,0
2329,7938,https://twitter.com/loveofmarklee/status/1657368912298926080,2023-05-13 12:55:15+00:00,@bankbsi_id Mohon maaf nih masih blm bisa tf di mbanking 😌,1657368912298926080,loveofmarklee,1,0,0,0,1657346196548239360,in,,,,0
2330,16363,https://twitter.com/conjvert/status/1656501830250291200,2023-05-11 03:29:47+00:00,"@Springsday13 @bankbsi_id berangsur pulih tapi traffic masih tinggi aku juga masih cek secara berkala ka, coba ke cabang terdekat ka",1656501830250291200,conjvert,1,0,0,0,1656259805827461121,in,,,,0
2331,7978,https://twitter.com/maigoe_/status/1657366868515254272,2023-05-13 12:47:08+00:00,"@chocopallate @bankbsi_id Hanya bisa cek saldo saja, mau transfer disuruh ""tunggu sebentar"".",1657366868515254272,maigoe_,0,0,0,0,1657346196548239360,in,,,,0
2332,8122,https://twitter.com/MrFourty_Four/status/1657357872970485763,2023-05-13 12:11:23+00:00,"@dehery13 @laadosilasol @RochmatPurwanto @bankbsi_id Iya sbnrnya emng kurang dari segi keamanan , dan rawan 
Tapi melihat postingan sender yg dia yang beda tanggal , sangat aneh dan tidak musti di post, melihat beda tanggal juga kejadian BSI
Seakan-akan mencari celah dan menggunakan kesempatan",1657357872970485763,MrFourty_Four,0,0,0,0,1657217015122362368,in,,,,0
2333,573,https://twitter.com/moonvaire/status/1658684984922873856,2023-05-17 04:04:51+00:00,"@NYomotion51 @bankbsi_id saldo diblokir itu kl ga salah saldo awal yg kita masukin 50rb ke bsi gitu kak, jd smisal pas buka tabungan itu biasanya kl kita masukin 250rb, yg bakal keliatan di saldo 200rb aja tp 200rb itu bisa ditarik semua duitnya, kl 50rb kesimpen di bsinya",1658684984922873856,moonvaire,1,0,0,0,1658682882767093761,in,,,,0
2334,841,https://twitter.com/Annessautma/status/1658636745272074241,2023-05-17 00:53:10+00:00,"@bankbsi_id Yg dpt hadiah nasabah mana saja min? BSI kan tersebar di seluruh nusantara

Daftar pemenangnya dpt di akses dan dilihat dmn?

Jangan2 hanya promosi doank alias hoax ?",1658636745272074241,Annessautma,1,0,4,0,1658634424966344704,in,,,,0
2335,11279,https://twitter.com/Megamegaput/status/1657015986950909953,2023-05-12 13:32:51+00:00,@BANK_BSl828 @bankbsi_id @gopayindonesia Nggamau zinta km zcaaam,1657015986950909953,Megamegaput,0,0,0,0,1656989621786648579,in,,,,0
2336,3323,https://twitter.com/RissaFie_/status/1658070979581706243,2023-05-15 11:25:01+00:00,@Johandhika48731 @bankbsi_id tadi aku di bank juga udh komplen katanya 24 jam bakal balik sndiri. dari sabtu sih kejadiannya. moga besok selasa udh masuk lah,1658070979581706243,RissaFie_,1,0,0,1,1657446369978880001,in,,,,0
2337,17454,https://twitter.com/tomikalaza/status/1656457216101318656,2023-05-11 00:32:30+00:00,"7:30 WIB - ke 2 kantor BSI: mesin ATM dan teller offline.

Ke mesin ATM Mandiri, transaksi tidak bisa diproses.

Menyebalkan @bankbsi_id 😠😡😠",1656457216101318656,tomikalaza,6,0,1,1,1655530416298926081,in,,,,0
2338,15539,https://twitter.com/javafoodie_/status/1656532930519523328,2023-05-11 05:33:22+00:00,@ozie_ziiee @bankbsi_id Tenang mbak wis di rukiyaah,1656532930519523328,javafoodie_,0,0,0,0,1656525051175538689,in,,,,0
2339,9532,https://twitter.com/AlfinaOctora/status/1657267060005797889,2023-05-13 06:10:32+00:00,"@diantaratitik @BangPitung_AJW @ensayiti @banpanj @diana_rosyi @secgron @Bisniscom @bankbsi_id Biasanya kalau mereka udah dapet akses ke database nasabah, mereka juga bisa dapet data user akses dan password. Apalagi kalau tidak di enkrip 🥲",1657267060005797889,AlfinaOctora,0,0,0,0,1657192354829451264,in,,,,0
2340,14221,https://twitter.com/erpopt/status/1656611951525625856,2023-05-11 10:47:22+00:00,"@betultidakkkk @NGR_adri @bankbsi_id Sabar kaa, ku juga nunggu mbangkingnya normal nih. Di cek berkala aja ka",1656611951525625856,erpopt,0,0,0,0,1656095278456508416,in,,,,0
2341,9692,https://twitter.com/townfolks_/status/1657259712134680576,2023-05-13 05:41:20+00:00,@secgron @bankbsi_id anjeeeeeng bsi,1657259712134680576,townfolks_,0,0,0,0,1657192354829451264,in,,,,0
2342,11363,https://twitter.com/refunwd/status/1656999122472439808,2023-05-12 12:25:51+00:00,"@auliaepriya @bankbsi_id bsi net blm pulih ka, saran ku kalau urgent bisa ke kcp terdekat ka untuk di tl",1656999122472439808,refunwd,0,0,0,0,1656837078716674049,in,,,,0
2343,3761,https://twitter.com/Syahreza0412/status/1657973113366405120,2023-05-15 04:56:08+00:00,@secgron @bankbsi_id Ramaikan aja #tutupakunbsi,1657973113366405120,Syahreza0412,0,0,0,0,1657192354829451264,in,,,,0
2344,15148,https://twitter.com/agustcfc/status/1656552970560098306,2023-05-11 06:53:00+00:00,@idafarrell8768 @bunda_dekdodo @bankbsi_id Apakauh anjing,1656552970560098306,agustcfc,0,0,0,0,1656550543672901634,in,,,,0
2345,1567,https://twitter.com/MasUchiha_/status/1658412549606612993,2023-05-16 10:02:18+00:00,"MUSRA JOKOWI: PENOBATAN KING MAKER DAN PENENTUAN ARAH.
.
Ditengah ramainya data Bank BSI dijual, lalu berbagai data Charta Politika serta IPK 4 menjadi harapan bnyk mahasiswa. Nampaknya Jokowi ingin memanfatkan momen 2024 menggunakan kekuatan relawannya. https://t.co/eZKg5dQZEA",1658412549606612993,MasUchiha_,17,17,22,1,1658412549606612993,in,,https://pbs.twimg.com/media/FwPda8EaQAEr5vx?format=jpg&name=orig,,0
2346,22420,https://twitter.com/Fauzi_Nurrr/status/1656074715885338625,2023-05-09 23:12:35+00:00,"@bankbsi_id Min, layanan emas kenapa hak bisa di akses ???? https://t.co/n4ha289KSO",1656074715885338625,Fauzi_Nurrr,0,0,0,0,1655807602104872960,in,,https://pbs.twimg.com/media/FvuCz9JaQAEMT3J?format=jpg&name=orig,,0
2347,12956,https://twitter.com/ibukdindas/status/1656832496380813313,2023-05-12 01:23:44+00:00,@bankbsi_id pagi. Tolong cek dm. Trims,1656832496380813313,ibukdindas,0,0,0,0,1656832496380813313,in,,,,0
2348,22905,https://twitter.com/Nashrulia_eL/status/1655937526073524236,2023-05-09 14:07:26+00:00,@andywindarto @bankbsi_id Bisa ya kak? Tadi aku mo pndah saldo ke bank lain malah auto close,1655937526073524236,Nashrulia_eL,0,0,0,0,1655494473563127810,in,,,,0
2349,16629,https://twitter.com/dibalikminka/status/1656491241423650817,2023-05-11 02:47:42+00:00,@Carnalexcitemnt @bankbsi_id Sindi bacot,1656491241423650817,dibalikminka,0,0,0,0,1656451171694047232,tl,,,,0
2350,2596,https://twitter.com/xalmannis/status/1658325870308909056,2023-05-16 04:17:52+00:00,"@bankbsi_id halo min, mau tanya kalo mau tutup rekening tabungan kena biaya berapa ya?",1658325870308909056,xalmannis,8,0,0,0,1658325870308909056,in,,,,0
2351,9814,https://twitter.com/latifnurrohmah/status/1657253443772502017,2023-05-13 05:16:25+00:00,@secgron @bankbsi_id Buset ini terparah dr pd bank2 lain,1657253443772502017,latifnurrohmah,0,0,0,0,1657192354829451264,in,,,,0
2352,11526,https://twitter.com/dianwndari/status/1656981049656893440,2023-05-12 11:14:02+00:00,"@girayfe @bankbsi_id hehe belom bisa sih kalo aku 😬 kayanya terpaksa mau ke bank-nya, barangkali ada solusi~",1656981049656893440,dianwndari,0,0,0,0,1656869834557378560,in,,,,0
2353,8949,https://twitter.com/hobinyemils/status/1657298278596345857,2023-05-13 08:14:35+00:00,@itkumaira @PartaiSocmed @bankbsi_id Sampe mana prosesnya bang,1657298278596345857,hobinyemils,0,0,0,0,1657282612115955712,in,,,,0
2354,6602,https://twitter.com/KQnun/status/1657472352538722304,2023-05-13 19:46:17+00:00,"@Bodoamat122 @antijmo @bankbsi_id @yayanmhndr Sama ka, sekarang saldonya udh masuk belum ka?",1657472352538722304,KQnun,0,0,0,0,1655777758180708355,in,,,,0
2355,23981,https://twitter.com/Dexter84281425/status/1655884381343604741,2023-05-09 10:36:16+00:00,Astagaaaa @bankbsi_id  ini mau samapai kapan sihhh.? Dri semalam  mash begini... 🤒 https://t.co/xadfyQgfU3,1655884381343604741,Dexter84281425,2,0,0,0,1655884381343604741,in,,https://pbs.twimg.com/media/FvriEbmaIAERGV1?format=jpg&name=orig,,0
2356,24110,https://twitter.com/LegendForum/status/1655877263978807297,2023-05-09 10:07:59+00:00,@bankbsi_id Untung udah pindah dari BSI jadinya aman 😁,1655877263978807297,LegendForum,0,0,0,0,1655807602104872960,in,,,,0
2357,15762,https://twitter.com/mahtumnizar/status/1656523784202096643,2023-05-11 04:57:01+00:00,"@budakbangtan @bankbsi_id Sama, tapi bukannya bisa tarik di ATM ya?",1656523784202096643,mahtumnizar,1,0,0,0,1656522206858612742,in,,,,0
2358,12581,https://twitter.com/satriyotutuko/status/1656872392172634112,2023-05-12 04:02:16+00:00,@bankbsi_id Hoax!!! Layanan BSI masih gangguan!,1656872392172634112,satriyotutuko,0,1,1,0,1656869834557378560,in,,,,0
2359,9583,https://twitter.com/abangabangann/status/1657264656921276416,2023-05-13 06:00:59+00:00,@anvie Harusnya sudah sadar dan ditindak lebih lanjut @bankbsi_id @bank_indonesia,1657264656921276416,abangabangann,0,1,2,0,1657216983497342976,in,,,,0
2360,8588,https://twitter.com/hivansky/status/1657325695914348552,2023-05-13 10:03:32+00:00,@girayfe @bankbsi_id Punyaku gak bisa masuk aplikasi kak,1657325695914348552,hivansky,0,1,0,0,1657310414227767296,in,,,,0
2361,9895,https://twitter.com/anissudinmarket/status/1657249718362312706,2023-05-13 05:01:37+00:00,@Kaladium10 @uqiiiiiii @secgron @bankbsi_id Kurang tau.. gw juga modal sotoy ka bilang dan mikir bakalan anjlok..,1657249718362312706,anissudinmarket,0,0,0,0,1657192354829451264,in,,,,0
2362,6914,https://twitter.com/Kuliner911/status/1657427908762406912,2023-05-13 16:49:41+00:00,"@bankbsi_id Makin gk mau jd nasabah BSI, terbukti keamanan data sangat lemah. Ogah bgt deh",1657427908762406912,Kuliner911,0,0,0,0,1656869834557378560,in,,,,0
2363,5583,https://twitter.com/siisiiooo/status/1657582532916039685,2023-05-14 03:04:06+00:00,@AdrianoSoko @bankbsi_id di telfon tapi belum selesai pembicaraan dimatiin???,1657582532916039685,siisiiooo,0,0,0,0,1657579510622208001,in,,,,0
2364,8284,https://twitter.com/ThatFluffyJello/status/1657347639162306560,2023-05-13 11:30:43+00:00,@udahmamblm @morpiggg @MIDRAINMADNESS @secgron @bankbsi_id Ada hotfix yang di push ke github kalo server adminnya gak punya SOP opsec yang bagus ya sama aja. Banyak loh yang males update. Apalagi kalo updatenya perlu maintenance.,1657347639162306560,ThatFluffyJello,0,0,0,0,1657192354829451264,in,,,,0
2365,11902,https://twitter.com/Hazanika2/status/1656934437194723329,2023-05-12 08:08:48+00:00,@bvugenvil @Ridwan_United09 @bankbsi_id Tranf pakai flip udah bisa,1656934437194723329,Hazanika2,0,0,0,0,1656632873045327873,in,,,,0
2366,11565,https://twitter.com/girayfe/status/1656976654131150849,2023-05-12 10:56:34+00:00,"@OMahdavika @bankbsi_id iya kak, bertahap kayaknya ini pemulihannya. ditunggu ajaa",1656976654131150849,girayfe,0,0,0,0,1656869834557378560,in,,,,0
2367,20199,https://twitter.com/yayanmhndr/status/1656240223771295745,2023-05-10 10:10:15+00:00,"@Abdullah23102 @bankbsi_id Iya nih belum bisa, sekarang malah error (100) semuanya termasuk cek rekening 🤣. Masak sekelas BSI tidak ada mirror system-nya untuk backup, sudah lebih dari 3x24 jam nih 😭",1656240223771295745,yayanmhndr,0,0,3,0,1655777758180708355,in,,,,0
2368,22721,https://twitter.com/gitink_11/status/1655957699006439426,2023-05-09 15:27:36+00:00,@republic_id @_fanani7 @borryshasian @bankbsi_id Kalo berfungsi dengan baik dan lancar ya kan emang itu tugasnya 😅,1655957699006439426,gitink_11,1,0,0,0,1655582360123891718,in,,,,0
2369,5358,https://twitter.com/girayfe/status/1657604616799031297,2023-05-14 04:31:52+00:00,@Dediirawan_95 @gulrsshppy @amna_nanda @bankbsi_id kalau gitu ke cs langsung aja kak,1657604616799031297,girayfe,0,0,0,0,1655777758180708355,in,,,,0
2370,854,https://twitter.com/akarkangkung_/status/1658635342986231808,2023-05-17 00:47:36+00:00,@0nc075 @bankbsi_id Minimal ada pengarahan dari Dirut buat jelasin beginian. Biar ga makin resah,1658635342986231808,akarkangkung_,0,0,0,0,1651836194463051776,in,,,,0
2371,18748,https://twitter.com/ModaroKadal/status/1656296612963192838,2023-05-10 13:54:19+00:00,@yonsubomtehyu @_BankBSI_id @erickthohir Bangkeeeee yak🤣😂🤣,1656296612963192838,ModaroKadal,0,0,0,0,1656238147183972354,in,,,,0
2372,23247,https://twitter.com/superleyslz/status/1655916258561495041,2023-05-09 12:42:56+00:00,@bankbsi_id alhamdulillah akhirnya transaksi jual beli aku lancar lagi,1655916258561495041,superleyslz,0,0,0,0,1655767615644778496,in,,,,0
2373,3273,https://twitter.com/lekyunghoo/status/1658084127994961921,2023-05-15 12:17:16+00:00,@paijodirajo @bankbsi_id Gimana ini kelanjutannya?,1658084127994961921,lekyunghoo,1,0,0,1,1657184368564002817,in,,,,0
2374,6433,https://twitter.com/rizkifauziah__/status/1657518340947189760,2023-05-13 22:49:02+00:00,BSI kapan normal lagi? ☹️ @bankbsi_id https://t.co/sHMojpQwNL,1657518340947189760,rizkifauziah__,5,0,1,0,1657518340947189760,in,,https://pbs.twimg.com/media/FwCwJZ_aMAAJfkc?format=jpg&name=orig,,0
